Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 26L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\26L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\26L_testval_weighted_1
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0021, W: 4.183e-07, Avg Loss: 5.8678, Accuracy: 0.4892, F1 score: 0.2438, HS: 0.1422
Valid Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 25.6770, Accuracy: 0.9224, F1 score: 0.4681, HS: 0.3181

Train Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2480, Accuracy: 0.9477, F1 score: 0.6238, HS: 0.4794
Valid Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 23.0767, Accuracy: 0.9166, F1 score: 0.4509, HS: 0.3097

Train Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2499, Accuracy: 0.9402, F1 score: 0.5921, HS: 0.4455
Valid Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 21.3207, Accuracy: 0.9191, F1 score: 0.4628, HS: 0.3136

Train Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2341, Accuracy: 0.9435, F1 score: 0.6056, HS: 0.4621
Valid Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 23.7254, Accuracy: 0.9238, F1 score: 0.4743, HS: 0.3256

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2089, Accuracy: 0.9499, F1 score: 0.6340, HS: 0.4909
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 26.1508, Accuracy: 0.9287, F1 score: 0.4900, HS: 0.3392

Train Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2165, Accuracy: 0.9525, F1 score: 0.6464, HS: 0.5033
Valid Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 23.7202, Accuracy: 0.9207, F1 score: 0.4646, HS: 0.3114

Train Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2216, Accuracy: 0.9473, F1 score: 0.6223, HS: 0.4786
Valid Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 23.2420, Accuracy: 0.9230, F1 score: 0.4725, HS: 0.3172

Train Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2081, Accuracy: 0.9507, F1 score: 0.6375, HS: 0.4899
Valid Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 25.3120, Accuracy: 0.9289, F1 score: 0.4891, HS: 0.3346

Train Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2005, Accuracy: 0.9531, F1 score: 0.6491, HS: 0.5079
Valid Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 25.9578, Accuracy: 0.9297, F1 score: 0.4954, HS: 0.3456

Train Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1913, Accuracy: 0.9570, F1 score: 0.6690, HS: 0.5295
Valid Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 26.6195, Accuracy: 0.9254, F1 score: 0.4693, HS: 0.3178

Train Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2223, Accuracy: 0.9491, F1 score: 0.6300, HS: 0.4824
Valid Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 24.2704, Accuracy: 0.9230, F1 score: 0.4648, HS: 0.3211

Train Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2143, Accuracy: 0.9476, F1 score: 0.6238, HS: 0.4785
Valid Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 25.7787, Accuracy: 0.9245, F1 score: 0.4749, HS: 0.3252

Train Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2126, Accuracy: 0.9528, F1 score: 0.6476, HS: 0.5031
Valid Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 24.7326, Accuracy: 0.9213, F1 score: 0.4613, HS: 0.3179

Train Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2114, Accuracy: 0.9526, F1 score: 0.6471, HS: 0.5034
Valid Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 24.6249, Accuracy: 0.9205, F1 score: 0.4596, HS: 0.3144

Train Trial [72/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2001, Accuracy: 0.9500, F1 score: 0.6347, HS: 0.4884
Valid Trial [72/200], LR: 0.0001, W: 0.01, Avg Loss: 27.0026, Accuracy: 0.9317, F1 score: 0.4922, HS: 0.3327

Train Trial [73/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1933, Accuracy: 0.9560, F1 score: 0.6639, HS: 0.5226
Valid Trial [73/200], LR: 0.0001, W: 0.01, Avg Loss: 27.3531, Accuracy: 0.9314, F1 score: 0.4979, HS: 0.3438

Train Trial [74/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1836, Accuracy: 0.9551, F1 score: 0.6594, HS: 0.5148
Valid Trial [74/200], LR: 0.0001, W: 0.01, Avg Loss: 25.9514, Accuracy: 0.9269, F1 score: 0.4797, HS: 0.3262

Train Trial [75/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1922, Accuracy: 0.9567, F1 score: 0.6671, HS: 0.5250
Valid Trial [75/200], LR: 0.0001, W: 0.01, Avg Loss: 27.9778, Accuracy: 0.9287, F1 score: 0.4848, HS: 0.3361

Train Trial [76/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1902, Accuracy: 0.9536, F1 score: 0.6517, HS: 0.5095
Valid Trial [76/200], LR: 0.0001, W: 0.01, Avg Loss: 26.5035, Accuracy: 0.9316, F1 score: 0.4944, HS: 0.3457

Train Trial [77/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1863, Accuracy: 0.9561, F1 score: 0.6639, HS: 0.5268
Valid Trial [77/200], LR: 0.0001, W: 0.01, Avg Loss: 26.8134, Accuracy: 0.9307, F1 score: 0.4945, HS: 0.3491

Train Trial [78/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1801, Accuracy: 0.9601, F1 score: 0.6855, HS: 0.5488
Valid Trial [78/200], LR: 0.0001, W: 0.01, Avg Loss: 26.1271, Accuracy: 0.9262, F1 score: 0.4816, HS: 0.3290

Train Trial [79/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1838, Accuracy: 0.9560, F1 score: 0.6637, HS: 0.5198
Valid Trial [79/200], LR: 0.0001, W: 0.01, Avg Loss: 28.6535, Accuracy: 0.9293, F1 score: 0.4834, HS: 0.3272

Train Trial [80/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1852, Accuracy: 0.9579, F1 score: 0.6736, HS: 0.5287
Valid Trial [80/200], LR: 0.0001, W: 0.01, Avg Loss: 25.6739, Accuracy: 0.9242, F1 score: 0.4698, HS: 0.3189

Train Trial [81/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1756, Accuracy: 0.9576, F1 score: 0.6719, HS: 0.5310
Valid Trial [81/200], LR: 0.0001, W: 0.01, Avg Loss: 29.0462, Accuracy: 0.9274, F1 score: 0.4743, HS: 0.3272

Train Trial [82/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1813, Accuracy: 0.9586, F1 score: 0.6773, HS: 0.5363
Valid Trial [82/200], LR: 0.0001, W: 0.01, Avg Loss: 24.3814, Accuracy: 0.9279, F1 score: 0.4872, HS: 0.3333

Train Trial [83/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1740, Accuracy: 0.9573, F1 score: 0.6704, HS: 0.5296
Valid Trial [83/200], LR: 0.0001, W: 0.01, Avg Loss: 25.6352, Accuracy: 0.9314, F1 score: 0.4883, HS: 0.3339

Train Trial [84/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1797, Accuracy: 0.9592, F1 score: 0.6799, HS: 0.5408
Valid Trial [84/200], LR: 0.0001, W: 0.01, Avg Loss: 27.4926, Accuracy: 0.9329, F1 score: 0.5000, HS: 0.3432

Train Trial [85/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1719, Accuracy: 0.9618, F1 score: 0.6947, HS: 0.5556
Valid Trial [85/200], LR: 0.0001, W: 0.01, Avg Loss: 26.9644, Accuracy: 0.9294, F1 score: 0.4873, HS: 0.3341

Train Trial [86/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1667, Accuracy: 0.9587, F1 score: 0.6777, HS: 0.5359
Valid Trial [86/200], LR: 0.0001, W: 0.01, Avg Loss: 28.0217, Accuracy: 0.9347, F1 score: 0.5079, HS: 0.3534

Train Trial [87/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1639, Accuracy: 0.9628, F1 score: 0.7001, HS: 0.5633
Valid Trial [87/200], LR: 0.0001, W: 0.01, Avg Loss: 28.3763, Accuracy: 0.9333, F1 score: 0.4991, HS: 0.3452

Train Trial [88/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1677, Accuracy: 0.9617, F1 score: 0.6942, HS: 0.5538
Valid Trial [88/200], LR: 0.0001, W: 0.01, Avg Loss: 27.4831, Accuracy: 0.9272, F1 score: 0.4779, HS: 0.3266

Train Trial [89/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1716, Accuracy: 0.9593, F1 score: 0.6809, HS: 0.5400
Valid Trial [89/200], LR: 0.0001, W: 0.01, Avg Loss: 26.0237, Accuracy: 0.9300, F1 score: 0.4832, HS: 0.3333

Train Trial [90/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1841, Accuracy: 0.9594, F1 score: 0.6812, HS: 0.5439
Valid Trial [90/200], LR: 0.0001, W: 0.01, Avg Loss: 25.4790, Accuracy: 0.9247, F1 score: 0.4705, HS: 0.3242

Train Trial [91/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2099, Accuracy: 0.9529, F1 score: 0.6482, HS: 0.5053
Valid Trial [91/200], LR: 0.0001, W: 0.01, Avg Loss: 24.9170, Accuracy: 0.9309, F1 score: 0.4979, HS: 0.3420

Train Trial [92/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2041, Accuracy: 0.9529, F1 score: 0.6481, HS: 0.5014
Valid Trial [92/200], LR: 0.0001, W: 0.01, Avg Loss: 23.1008, Accuracy: 0.9241, F1 score: 0.4729, HS: 0.3192

Train Trial [93/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1885, Accuracy: 0.9558, F1 score: 0.6622, HS: 0.5222
Valid Trial [93/200], LR: 0.0001, W: 0.01, Avg Loss: 28.8903, Accuracy: 0.9325, F1 score: 0.4952, HS: 0.3480

Train Trial [94/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1759, Accuracy: 0.9573, F1 score: 0.6705, HS: 0.5345
Valid Trial [94/200], LR: 0.0001, W: 0.01, Avg Loss: 27.2033, Accuracy: 0.9332, F1 score: 0.4952, HS: 0.3455

Train Trial [95/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1601, Accuracy: 0.9620, F1 score: 0.6958, HS: 0.5633
Valid Trial [95/200], LR: 0.0001, W: 0.01, Avg Loss: 28.7636, Accuracy: 0.9380, F1 score: 0.5181, HS: 0.3640

Train Trial [96/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1576, Accuracy: 0.9635, F1 score: 0.7042, HS: 0.5715
Valid Trial [96/200], LR: 0.0001, W: 0.01, Avg Loss: 29.7881, Accuracy: 0.9364, F1 score: 0.5125, HS: 0.3607

Train Trial [97/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1481, Accuracy: 0.9660, F1 score: 0.7188, HS: 0.5883
Valid Trial [97/200], LR: 0.0001, W: 0.01, Avg Loss: 30.4362, Accuracy: 0.9407, F1 score: 0.5256, HS: 0.3692

Train Trial [98/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1515, Accuracy: 0.9651, F1 score: 0.7130, HS: 0.5845
Valid Trial [98/200], LR: 0.0001, W: 0.01, Avg Loss: 28.0082, Accuracy: 0.9311, F1 score: 0.4936, HS: 0.3406

Train Trial [99/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1665, Accuracy: 0.9622, F1 score: 0.6967, HS: 0.5604
Valid Trial [99/200], LR: 0.0001, W: 0.01, Avg Loss: 26.4154, Accuracy: 0.9316, F1 score: 0.5004, HS: 0.3454

Train Trial [100/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1651, Accuracy: 0.9615, F1 score: 0.6930, HS: 0.5544
Valid Trial [100/200], LR: 0.0001, W: 0.01, Avg Loss: 26.6138, Accuracy: 0.9334, F1 score: 0.5022, HS: 0.3524

Train Trial [101/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1606, Accuracy: 0.9635, F1 score: 0.7042, HS: 0.5688
Valid Trial [101/200], LR: 0.0001, W: 0.01, Avg Loss: 27.0705, Accuracy: 0.9314, F1 score: 0.4900, HS: 0.3356

Train Trial [102/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1526, Accuracy: 0.9626, F1 score: 0.6990, HS: 0.5589
Valid Trial [102/200], LR: 0.0001, W: 0.01, Avg Loss: 28.7638, Accuracy: 0.9387, F1 score: 0.5192, HS: 0.3684

Train Trial [103/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1688, Accuracy: 0.9628, F1 score: 0.6998, HS: 0.5653
Valid Trial [103/200], LR: 0.0001, W: 0.01, Avg Loss: 26.1873, Accuracy: 0.9295, F1 score: 0.4903, HS: 0.3393

Train Trial [104/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1792, Accuracy: 0.9581, F1 score: 0.6743, HS: 0.5303
Valid Trial [104/200], LR: 0.0001, W: 0.01, Avg Loss: 26.7435, Accuracy: 0.9330, F1 score: 0.4996, HS: 0.3445

Train Trial [105/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1661, Accuracy: 0.9616, F1 score: 0.6935, HS: 0.5563
Valid Trial [105/200], LR: 0.0001, W: 0.01, Avg Loss: 27.7937, Accuracy: 0.9331, F1 score: 0.4956, HS: 0.3375

Train Trial [106/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2001, Accuracy: 0.9586, F1 score: 0.6768, HS: 0.5394
Valid Trial [106/200], LR: 0.0001, W: 0.01, Avg Loss: 24.5500, Accuracy: 0.9232, F1 score: 0.4655, HS: 0.3252

Train Trial [107/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2255, Accuracy: 0.9468, F1 score: 0.6200, HS: 0.4749
Valid Trial [107/200], LR: 0.0001, W: 0.01, Avg Loss: 21.8181, Accuracy: 0.9189, F1 score: 0.4545, HS: 0.3096

Out of patience!
Best epoch: 97
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 118.3466, Accuracy: 0.9179, F1 score: 0.4343, HS: 0.3006
Predicciones guardadas en ../outputs\alexnet\blur\evo\136L_testval_weighted_1\predictions.csv
(234, 110)
(234, 110)
HS final, NUM_LABELS: 0.301436823117904, 110
{'BATCH_SIZE': 124, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 97, 'data_flags': 'blur', 'use_pos_weights': True, 'pos_weights_factor': 1, 'NUM_LABELS': 110, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.301436823117904, 'patience': 10}
========================================
========================================
========================================
========================================
Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 146L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\146L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\146L_testval_weighted_1
Usando top_labels previamente generados para 146 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0016, W: 1.6794e-06, Avg Loss: 12.5313, Accuracy: 0.5342, F1 score: 0.0858, HS: 0.0448
Valid Trial [1/10], LR: 0.0001, W: 2.73361e-05, Avg Loss: 13.9585, Accuracy: 0.5047, F1 score: 0.0722, HS: 0.0375
Valid Trial [2/10], LR: 0.0022, W: 7.11e-07, Avg Loss: 11.8285, Accuracy: 0.5036, F1 score: 0.0717, HS: 0.0370
Valid Trial [3/10], LR: 0.0002, W: 9.783e-07, Avg Loss: 11.6435, Accuracy: 0.4994, F1 score: 0.0740, HS: 0.0381
Valid Trial [4/10], LR: 0.0036, W: 4.167e-07, Avg Loss: 12.4275, Accuracy: 0.4852, F1 score: 0.0681, HS: 0.0361
Valid Trial [5/10], LR: 0.0001, W: 3.333e-07, Avg Loss: 11.7785, Accuracy: 0.5254, F1 score: 0.0735, HS: 0.0427
Valid Trial [6/10], LR: 0.003, W: 1.2472e-05, Avg Loss: 11.2257, Accuracy: 0.4990, F1 score: 0.0724, HS: 0.0382
Valid Trial [7/10], LR: 0.0034, W: 2.79564e-05, Avg Loss: 11.7262, Accuracy: 0.5153, F1 score: 0.0786, HS: 0.0417
Valid Trial [8/10], LR: 0.004, W: 1.3778e-06, Avg Loss: 13.1737, Accuracy: 0.4923, F1 score: 0.0630, HS: 0.0350
Valid Trial [9/10], LR: 0.0002, W: 1.17983e-05, Avg Loss: 13.2492, Accuracy: 0.5315, F1 score: 0.0754, HS: 0.0387
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.6005, Accuracy: 0.3675, F1 score: 0.0884, HS: 0.0479
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.6145, Accuracy: 0.1300, F1 score: 0.0778, HS: 0.0404

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 2.6603, Accuracy: 0.2169, F1 score: 0.0807, HS: 0.0440
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 4.1257, Accuracy: 0.3654, F1 score: 0.1002, HS: 0.0571

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.3297, Accuracy: 0.3458, F1 score: 0.0956, HS: 0.0535
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 4.0164, Accuracy: 0.4101, F1 score: 0.1075, HS: 0.0596

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 2.0162, Accuracy: 0.4321, F1 score: 0.1083, HS: 0.0608
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 4.2360, Accuracy: 0.5126, F1 score: 0.1260, HS: 0.0704

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 1.7946, Accuracy: 0.5165, F1 score: 0.1251, HS: 0.0707
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 5.6277, Accuracy: 0.5220, F1 score: 0.1255, HS: 0.0689

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 1.7155, Accuracy: 0.5463, F1 score: 0.1327, HS: 0.0751
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 5.4790, Accuracy: 0.5728, F1 score: 0.1358, HS: 0.0761

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 1.5266, Accuracy: 0.6093, F1 score: 0.1510, HS: 0.0858
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 6.0292, Accuracy: 0.6358, F1 score: 0.1546, HS: 0.0873

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 1.3450, Accuracy: 0.6617, F1 score: 0.1704, HS: 0.0977
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 7.8681, Accuracy: 0.6705, F1 score: 0.1678, HS: 0.0938

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 1.2109, Accuracy: 0.6913, F1 score: 0.1841, HS: 0.1067
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 8.5009, Accuracy: 0.7144, F1 score: 0.1835, HS: 0.1055

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 1.1562, Accuracy: 0.7153, F1 score: 0.1970, HS: 0.1139
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 8.6564, Accuracy: 0.7256, F1 score: 0.1896, HS: 0.1085

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 1.0791, Accuracy: 0.7258, F1 score: 0.2033, HS: 0.1183
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 10.6985, Accuracy: 0.7587, F1 score: 0.2101, HS: 0.1208

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.9814, Accuracy: 0.7643, F1 score: 0.2287, HS: 0.1362
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 9.7225, Accuracy: 0.7738, F1 score: 0.2260, HS: 0.1331

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.9523, Accuracy: 0.7718, F1 score: 0.2354, HS: 0.1399
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 9.4886, Accuracy: 0.7654, F1 score: 0.2172, HS: 0.1239

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.8450, Accuracy: 0.7918, F1 score: 0.2525, HS: 0.1503
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 11.5029, Accuracy: 0.8170, F1 score: 0.2575, HS: 0.1543

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.7815, Accuracy: 0.8188, F1 score: 0.2798, HS: 0.1699
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 10.9004, Accuracy: 0.8164, F1 score: 0.2585, HS: 0.1540

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.7840, Accuracy: 0.8091, F1 score: 0.2694, HS: 0.1623
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 11.8672, Accuracy: 0.8212, F1 score: 0.2613, HS: 0.1536

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.7218, Accuracy: 0.8327, F1 score: 0.2961, HS: 0.1817
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 12.4858, Accuracy: 0.8272, F1 score: 0.2674, HS: 0.1648

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.6953, Accuracy: 0.8348, F1 score: 0.2988, HS: 0.1837
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 10.3845, Accuracy: 0.8210, F1 score: 0.2639, HS: 0.1574

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.6664, Accuracy: 0.8444, F1 score: 0.3118, HS: 0.1933
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 13.8618, Accuracy: 0.8396, F1 score: 0.2781, HS: 0.1662

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.6264, Accuracy: 0.8481, F1 score: 0.3174, HS: 0.1963
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 13.1587, Accuracy: 0.8418, F1 score: 0.2785, HS: 0.1689

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.6264, Accuracy: 0.8515, F1 score: 0.3221, HS: 0.1986
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 13.3202, Accuracy: 0.8552, F1 score: 0.2966, HS: 0.1779

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5991, Accuracy: 0.8610, F1 score: 0.3368, HS: 0.2103
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 14.6882, Accuracy: 0.8601, F1 score: 0.3076, HS: 0.1914

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5915, Accuracy: 0.8661, F1 score: 0.3445, HS: 0.2180
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 13.3363, Accuracy: 0.8576, F1 score: 0.3039, HS: 0.1907

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5511, Accuracy: 0.8659, F1 score: 0.3455, HS: 0.2163
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 15.9266, Accuracy: 0.8740, F1 score: 0.3211, HS: 0.2049

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5102, Accuracy: 0.8860, F1 score: 0.3830, HS: 0.2481
Valid Trial [24/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 14.8300, Accuracy: 0.8680, F1 score: 0.3137, HS: 0.1904

Train Trial [25/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5397, Accuracy: 0.8720, F1 score: 0.3557, HS: 0.2260
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 16.0763, Accuracy: 0.8780, F1 score: 0.3260, HS: 0.2000

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5085, Accuracy: 0.8806, F1 score: 0.3721, HS: 0.2390
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 16.2944, Accuracy: 0.8703, F1 score: 0.3101, HS: 0.1912

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4709, Accuracy: 0.8930, F1 score: 0.3977, HS: 0.2594
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 17.8653, Accuracy: 0.8838, F1 score: 0.3396, HS: 0.2123

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4810, Accuracy: 0.8939, F1 score: 0.3995, HS: 0.2612
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 15.7435, Accuracy: 0.8683, F1 score: 0.3115, HS: 0.1898

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4778, Accuracy: 0.8854, F1 score: 0.3821, HS: 0.2436
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 16.6755, Accuracy: 0.8794, F1 score: 0.3279, HS: 0.2016

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4267, Accuracy: 0.9007, F1 score: 0.4161, HS: 0.2760
Valid Trial [30/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 19.8406, Accuracy: 0.8917, F1 score: 0.3492, HS: 0.2167

Train Trial [31/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3772, Accuracy: 0.9114, F1 score: 0.4442, HS: 0.2980
Valid Trial [31/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 21.6661, Accuracy: 0.9005, F1 score: 0.3642, HS: 0.2293

Train Trial [32/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3845, Accuracy: 0.9147, F1 score: 0.4539, HS: 0.3063
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 19.2318, Accuracy: 0.8911, F1 score: 0.3472, HS: 0.2237

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3785, Accuracy: 0.9095, F1 score: 0.4389, HS: 0.2932
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 21.5175, Accuracy: 0.9014, F1 score: 0.3686, HS: 0.2315

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3651, Accuracy: 0.9175, F1 score: 0.4617, HS: 0.3128
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 19.4217, Accuracy: 0.8998, F1 score: 0.3671, HS: 0.2310

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3667, Accuracy: 0.9178, F1 score: 0.4630, HS: 0.3146
