Patterns set encontrado en ../patterns\base
Labels set encontrado en ../labels\base
Nombre del experimento: 26L_testval
Los resultados se guardarán en: ../outputs\alexnet\base\26L_testval
Los resultados se guardarán en: ../outputs\alexnet\base\26L_testval
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0072, W: 3.452e-07, Avg Loss: 0.9571, Accuracy: 0.5419, F1 score: 0.2160, HS: 0.1223
Train Trial [26/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2836, Accuracy: 0.9042, F1 score: 0.4630, HS: 0.3217
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3801, Accuracy: 0.8930, F1 score: 0.3922, HS: 0.2525

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2785, Accuracy: 0.9071, F1 score: 0.4769, HS: 0.3379
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3796, Accuracy: 0.8994, F1 score: 0.4516, HS: 0.3137

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2772, Accuracy: 0.9065, F1 score: 0.4777, HS: 0.3376
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3655, Accuracy: 0.8974, F1 score: 0.4409, HS: 0.2997

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2779, Accuracy: 0.9063, F1 score: 0.4756, HS: 0.3336
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3779, Accuracy: 0.8960, F1 score: 0.4548, HS: 0.3247

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2795, Accuracy: 0.9052, F1 score: 0.4696, HS: 0.3301
Valid Trial [30/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3853, Accuracy: 0.8969, F1 score: 0.4113, HS: 0.2785

Train Trial [31/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2805, Accuracy: 0.9048, F1 score: 0.4626, HS: 0.3275
Valid Trial [31/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3649, Accuracy: 0.8984, F1 score: 0.4402, HS: 0.3063

Train Trial [32/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2774, Accuracy: 0.9067, F1 score: 0.4847, HS: 0.3428
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.3756, Accuracy: 0.8969, F1 score: 0.4397, HS: 0.3053

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2794, Accuracy: 0.9058, F1 score: 0.4720, HS: 0.3340
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.3812, Accuracy: 0.8969, F1 score: 0.4242, HS: 0.2911

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2780, Accuracy: 0.9057, F1 score: 0.4683, HS: 0.3272
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.3728, Accuracy: 0.8984, F1 score: 0.4492, HS: 0.3074

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2729, Accuracy: 0.9069, F1 score: 0.4747, HS: 0.3359
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.3673, Accuracy: 0.8984, F1 score: 0.4492, HS: 0.3145

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2723, Accuracy: 0.9063, F1 score: 0.4844, HS: 0.3406
Valid Trial [36/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.3670, Accuracy: 0.8984, F1 score: 0.4521, HS: 0.3116

Train Trial [37/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2720, Accuracy: 0.9079, F1 score: 0.4913, HS: 0.3468
Valid Trial [37/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.3698, Accuracy: 0.9009, F1 score: 0.4640, HS: 0.3267

Train Trial [38/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2728, Accuracy: 0.9079, F1 score: 0.4925, HS: 0.3578
Valid Trial [38/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 0.3663, Accuracy: 0.8984, F1 score: 0.4432, HS: 0.3049

Train Trial [39/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2724, Accuracy: 0.9080, F1 score: 0.4902, HS: 0.3471
Valid Trial [39/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 0.3803, Accuracy: 0.8979, F1 score: 0.4390, HS: 0.3006

Train Trial [40/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2725, Accuracy: 0.9065, F1 score: 0.4831, HS: 0.3416
Valid Trial [40/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 0.3664, Accuracy: 0.8974, F1 score: 0.4409, HS: 0.3036

Train Trial [41/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2694, Accuracy: 0.9084, F1 score: 0.4934, HS: 0.3491
Valid Trial [41/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 0.3756, Accuracy: 0.8964, F1 score: 0.4324, HS: 0.2886

Train Trial [42/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2707, Accuracy: 0.9076, F1 score: 0.4910, HS: 0.3479
Valid Trial [42/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 0.3753, Accuracy: 0.8960, F1 score: 0.4313, HS: 0.2930

Train Trial [43/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2705, Accuracy: 0.9081, F1 score: 0.4958, HS: 0.3527
Valid Trial [43/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 0.3735, Accuracy: 0.8974, F1 score: 0.4409, HS: 0.3006

Train Trial [44/200], LR: 0.000178, W: 0.01, Avg Loss: 0.2758, Accuracy: 0.9070, F1 score: 0.4856, HS: 0.3407
Valid Trial [44/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 0.3788, Accuracy: 0.8999, F1 score: 0.4499, HS: 0.3194

Train Trial [45/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2707, Accuracy: 0.9074, F1 score: 0.4852, HS: 0.3398
Valid Trial [45/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 0.3672, Accuracy: 0.8989, F1 score: 0.4504, HS: 0.3247

Train Trial [46/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2707, Accuracy: 0.9074, F1 score: 0.4906, HS: 0.3486
Valid Trial [46/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 0.3716, Accuracy: 0.8989, F1 score: 0.4474, HS: 0.3013

Train Trial [47/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2688, Accuracy: 0.9086, F1 score: 0.4974, HS: 0.3555
Valid Trial [47/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 0.3663, Accuracy: 0.8999, F1 score: 0.4587, HS: 0.3230

Out of patience!
Best epoch: 37
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 3.6705, Accuracy: 0.9011, F1 score: 0.4567, HS: 0.3192
Predicciones guardadas en ../outputs\alexnet\crop1\26L_testval\predictions.csv
(234, 26)
(234, 26)
HS final: 0.32057387057387055
{'BATCH_SIZE': 100, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 37, 'data_flags': 'crop1', 'use_pos_weights': False, 'pos_weights_factor': 1, 'NUM_LABELS': 26, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.32057387057387055, 'patience': 10}
========= * 40
========= * 40
========= * 40
========= * 40
Patterns set encontrado en ../patterns\elastic1
Labels set encontrado en ../labels\elastic1
Nombre del experimento: 26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\elastic1\26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\elastic1\26L_testval
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0002, W: 1.2953e-06, Avg Loss: 0.9837, Accuracy: 0.4818, F1 score: 0.1834, HS: 0.0994
Valid Trial [1/10], LR: 0.001, W: 1.2636e-06, Avg Loss: 0.9744, Accuracy: 0.5173, F1 score: 0.1942, HS: 0.1121
Valid Trial [2/10], LR: 0.0003, W: 1.7133e-06, Avg Loss: 0.9882, Accuracy: 0.4867, F1 score: 0.1705, HS: 0.0948
Valid Trial [3/10], LR: 0.002, W: 1.85498e-05, Avg Loss: 0.9628, Accuracy: 0.4941, F1 score: 0.2009, HS: 0.1106
Valid Trial [4/10], LR: 0.0004, W: 1.41446e-05, Avg Loss: 0.9702, Accuracy: 0.5030, F1 score: 0.1987, HS: 0.1081
Valid Trial [5/10], LR: 0.0003, W: 5.0091e-06, Avg Loss: 0.9474, Accuracy: 0.5217, F1 score: 0.2350, HS: 0.1316
Valid Trial [6/10], LR: 0.0003, W: 6.375e-07, Avg Loss: 0.9357, Accuracy: 0.5449, F1 score: 0.2077, HS: 0.1214
Valid Trial [7/10], LR: 0.0007, W: 1.973e-06, Avg Loss: 0.9723, Accuracy: 0.5049, F1 score: 0.2563, HS: 0.1487
Valid Trial [8/10], LR: 0.0029, W: 9.2678e-06, Avg Loss: 0.9814, Accuracy: 0.4778, F1 score: 0.2091, HS: 0.1175
Valid Trial [9/10], LR: 0.0001, W: 1.68176e-05, Avg Loss: 1.0017, Accuracy: 0.4601, F1 score: 0.2082, HS: 0.1184
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.6094, Accuracy: 0.8387, F1 score: 0.2616, HS: 0.1843
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4236, Accuracy: 0.8856, F1 score: 0.3483, HS: 0.2299

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.3339, Accuracy: 0.8909, F1 score: 0.3690, HS: 0.2535
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.4207, Accuracy: 0.8841, F1 score: 0.2900, HS: 0.1774

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.3085, Accuracy: 0.8980, F1 score: 0.3934, HS: 0.2699
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.3948, Accuracy: 0.8945, F1 score: 0.4121, HS: 0.2857

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.3062, Accuracy: 0.8979, F1 score: 0.4224, HS: 0.2836
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.3875, Accuracy: 0.8945, F1 score: 0.4121, HS: 0.2848

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.2844, Accuracy: 0.9046, F1 score: 0.4723, HS: 0.3335
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.3849, Accuracy: 0.8989, F1 score: 0.4836, HS: 0.3468

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.2787, Accuracy: 0.9080, F1 score: 0.5137, HS: 0.3680
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.4046, Accuracy: 0.8910, F1 score: 0.4649, HS: 0.3432

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 0.2729, Accuracy: 0.9085, F1 score: 0.5229, HS: 0.3746
Valid Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 0.3568, Accuracy: 0.9053, F1 score: 0.5224, HS: 0.3863

Train Trial [7/200], LR: 0.001, W: 0.01, Avg Loss: 0.2635, Accuracy: 0.9120, F1 score: 0.5450, HS: 0.3973
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3446, Accuracy: 0.9088, F1 score: 0.5409, HS: 0.3836

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2575, Accuracy: 0.9133, F1 score: 0.5512, HS: 0.4048
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3402, Accuracy: 0.9093, F1 score: 0.5911, HS: 0.4414

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2560, Accuracy: 0.9150, F1 score: 0.5726, HS: 0.4178
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3412, Accuracy: 0.9078, F1 score: 0.5516, HS: 0.4028

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2523, Accuracy: 0.9149, F1 score: 0.5678, HS: 0.4165
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3530, Accuracy: 0.9048, F1 score: 0.5394, HS: 0.3873

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2493, Accuracy: 0.9153, F1 score: 0.5701, HS: 0.4152
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3241, Accuracy: 0.9132, F1 score: 0.5829, HS: 0.4568

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2451, Accuracy: 0.9165, F1 score: 0.5820, HS: 0.4397
Valid Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3289, Accuracy: 0.9137, F1 score: 0.5958, HS: 0.4472

Train Trial [13/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2497, Accuracy: 0.9155, F1 score: 0.5752, HS: 0.4259
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3325, Accuracy: 0.9103, F1 score: 0.5604, HS: 0.4040

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2467, Accuracy: 0.9157, F1 score: 0.5741, HS: 0.4240
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3450, Accuracy: 0.9078, F1 score: 0.5290, HS: 0.3939

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2397, Accuracy: 0.9198, F1 score: 0.5948, HS: 0.4395
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3298, Accuracy: 0.9088, F1 score: 0.5606, HS: 0.4296

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2376, Accuracy: 0.9195, F1 score: 0.6056, HS: 0.4514
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3257, Accuracy: 0.9078, F1 score: 0.5472, HS: 0.4050

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2346, Accuracy: 0.9204, F1 score: 0.6033, HS: 0.4535
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3157, Accuracy: 0.9142, F1 score: 0.5915, HS: 0.4380

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2345, Accuracy: 0.9201, F1 score: 0.6023, HS: 0.4485
Valid Trial [18/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3244, Accuracy: 0.9132, F1 score: 0.5982, HS: 0.4596

Train Trial [19/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2337, Accuracy: 0.9204, F1 score: 0.6041, HS: 0.4573
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3215, Accuracy: 0.9112, F1 score: 0.5814, HS: 0.4437

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2366, Accuracy: 0.9206, F1 score: 0.6098, HS: 0.4572
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3228, Accuracy: 0.9117, F1 score: 0.5687, HS: 0.4467

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2328, Accuracy: 0.9200, F1 score: 0.5995, HS: 0.4483
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3250, Accuracy: 0.9152, F1 score: 0.6261, HS: 0.4990

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2388, Accuracy: 0.9186, F1 score: 0.5985, HS: 0.4448
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3362, Accuracy: 0.9103, F1 score: 0.5517, HS: 0.3939

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2328, Accuracy: 0.9224, F1 score: 0.6100, HS: 0.4535
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3234, Accuracy: 0.9122, F1 score: 0.5991, HS: 0.4506

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2266, Accuracy: 0.9237, F1 score: 0.6311, HS: 0.4743
Valid Trial [24/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3261, Accuracy: 0.9068, F1 score: 0.5424, HS: 0.4017

Train Trial [25/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2264, Accuracy: 0.9225, F1 score: 0.6197, HS: 0.4692
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3158, Accuracy: 0.9068, F1 score: 0.5574, HS: 0.4237

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2249, Accuracy: 0.9223, F1 score: 0.6176, HS: 0.4690
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3217, Accuracy: 0.9107, F1 score: 0.5701, HS: 0.4336

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2227, Accuracy: 0.9215, F1 score: 0.6095, HS: 0.4562
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3153, Accuracy: 0.9112, F1 score: 0.6035, HS: 0.4590

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2243, Accuracy: 0.9236, F1 score: 0.6291, HS: 0.4721
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3175, Accuracy: 0.9137, F1 score: 0.6014, HS: 0.4745

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2217, Accuracy: 0.9233, F1 score: 0.6237, HS: 0.4670
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3170, Accuracy: 0.9162, F1 score: 0.6065, HS: 0.4616

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2271, Accuracy: 0.9227, F1 score: 0.6219, HS: 0.4714
Valid Trial [30/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3181, Accuracy: 0.9098, F1 score: 0.5734, HS: 0.4264

Train Trial [31/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2237, Accuracy: 0.9226, F1 score: 0.6204, HS: 0.4713
Valid Trial [31/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.3096, Accuracy: 0.9157, F1 score: 0.6087, HS: 0.4540

Out of patience!
Best epoch: 21
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 3.1115, Accuracy: 0.9145, F1 score: 0.5956, HS: 0.4354
Predicciones guardadas en ../outputs\alexnet\elastic1\26L_testval\predictions.csv
(234, 26)
(234, 26)
HS final: 0.4372812372812373
{'BATCH_SIZE': 100, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 21, 'data_flags': 'elastic1', 'use_pos_weights': False, 'pos_weights_factor': 1, 'NUM_LABELS': 26, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.4372812372812373, 'patience': 10}
========= * 40
========= * 40
========= * 40
========= * 40
Patterns set encontrado en ../patterns\rain
Labels set encontrado en ../labels\rain
Nombre del experimento: 26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\rain\26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\rain\26L_testval
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0027, W: 2.15039e-05, Avg Loss: 0.9575, Accuracy: 0.4951, F1 score: 0.2195, HS: 0.1234
Valid Trial [1/10], LR: 0.0018, W: 5.3875e-06, Avg Loss: 1.0234, Accuracy: 0.4773, F1 score: 0.2030, HS: 0.1116
Valid Trial [2/10], LR: 0.0048, W: 1.0044e-06, Avg Loss: 0.9298, Accuracy: 0.5365, F1 score: 0.2101, HS: 0.1172
Valid Trial [3/10], LR: 0.0056, W: 5.541e-07, Avg Loss: 0.9703, Accuracy: 0.4965, F1 score: 0.2030, HS: 0.1129
Valid Trial [4/10], LR: 0.0001, W: 1.5602e-06, Avg Loss: 0.9514, Accuracy: 0.5005, F1 score: 0.1979, HS: 0.1096
Valid Trial [5/10], LR: 0.0004, W: 3.667e-07, Avg Loss: 0.9891, Accuracy: 0.4753, F1 score: 0.2290, HS: 0.1325
Valid Trial [6/10], LR: 0.0006, W: 1.206e-06, Avg Loss: 0.9441, Accuracy: 0.5483, F1 score: 0.2211, HS: 0.1254
Valid Trial [7/10], LR: 0.009, W: 2.93006e-05, Avg Loss: 0.9804, Accuracy: 0.4832, F1 score: 0.1838, HS: 0.1046
Valid Trial [8/10], LR: 0.0013, W: 2.0923e-06, Avg Loss: 1.0168, Accuracy: 0.4956, F1 score: 0.2088, HS: 0.1216
Valid Trial [9/10], LR: 0.0002, W: 8.6429e-06, Avg Loss: 0.9743, Accuracy: 0.5035, F1 score: 0.2468, HS: 0.1429
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.5311, Accuracy: 0.8338, F1 score: 0.2304, HS: 0.1571
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4603, Accuracy: 0.8767, F1 score: 0.2470, HS: 0.1480

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.3386, Accuracy: 0.8836, F1 score: 0.3026, HS: 0.2046
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.4410, Accuracy: 0.8767, F1 score: 0.2038, HS: 0.1143

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.3039, Accuracy: 0.8980, F1 score: 0.3997, HS: 0.2728
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.3881, Accuracy: 0.8974, F1 score: 0.4721, HS: 0.3197

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.2814, Accuracy: 0.9036, F1 score: 0.4750, HS: 0.3304
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.3543, Accuracy: 0.9053, F1 score: 0.5576, HS: 0.4207

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.2590, Accuracy: 0.9132, F1 score: 0.5545, HS: 0.4056
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.3269, Accuracy: 0.9103, F1 score: 0.5561, HS: 0.4059

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.2554, Accuracy: 0.9138, F1 score: 0.5551, HS: 0.4076
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.3489, Accuracy: 0.9034, F1 score: 0.5758, HS: 0.4337

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 0.2675, Accuracy: 0.9094, F1 score: 0.5351, HS: 0.3897
Valid Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 0.3433, Accuracy: 0.9083, F1 score: 0.5714, HS: 0.4170

Train Trial [7/200], LR: 0.001, W: 0.01, Avg Loss: 0.2507, Accuracy: 0.9159, F1 score: 0.5784, HS: 0.4212
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3321, Accuracy: 0.9073, F1 score: 0.5369, HS: 0.3989

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2416, Accuracy: 0.9189, F1 score: 0.5954, HS: 0.4441
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3332, Accuracy: 0.9093, F1 score: 0.5660, HS: 0.4332

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2374, Accuracy: 0.9203, F1 score: 0.6037, HS: 0.4494
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3336, Accuracy: 0.9117, F1 score: 0.5866, HS: 0.4448

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2453, Accuracy: 0.9185, F1 score: 0.5940, HS: 0.4452
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3246, Accuracy: 0.9117, F1 score: 0.6183, HS: 0.4819

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2481, Accuracy: 0.9178, F1 score: 0.5901, HS: 0.4315
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3213, Accuracy: 0.9098, F1 score: 0.5793, HS: 0.4267

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2383, Accuracy: 0.9205, F1 score: 0.6050, HS: 0.4528
Valid Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3089, Accuracy: 0.9152, F1 score: 0.6161, HS: 0.4654

Train Trial [13/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2368, Accuracy: 0.9194, F1 score: 0.6030, HS: 0.4553
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3125, Accuracy: 0.9181, F1 score: 0.6311, HS: 0.4814

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2316, Accuracy: 0.9231, F1 score: 0.6188, HS: 0.4651
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3102, Accuracy: 0.9181, F1 score: 0.6438, HS: 0.5047

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2300, Accuracy: 0.9223, F1 score: 0.6205, HS: 0.4699
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3107, Accuracy: 0.9196, F1 score: 0.6353, HS: 0.4842

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2335, Accuracy: 0.9220, F1 score: 0.6121, HS: 0.4557
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3114, Accuracy: 0.9186, F1 score: 0.6405, HS: 0.5019

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2283, Accuracy: 0.9241, F1 score: 0.6281, HS: 0.4782
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.2973, Accuracy: 0.9152, F1 score: 0.6073, HS: 0.4527

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2266, Accuracy: 0.9225, F1 score: 0.6238, HS: 0.4692
Valid Trial [18/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3094, Accuracy: 0.9167, F1 score: 0.6253, HS: 0.4788

Train Trial [19/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2383, Accuracy: 0.9195, F1 score: 0.5982, HS: 0.4445
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3069, Accuracy: 0.9162, F1 score: 0.6101, HS: 0.4566

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2259, Accuracy: 0.9241, F1 score: 0.6264, HS: 0.4785
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3104, Accuracy: 0.9162, F1 score: 0.6101, HS: 0.4555

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2241, Accuracy: 0.9252, F1 score: 0.6351, HS: 0.4853
