Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 26L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\26L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\26L_testval_weighted_1
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0001, W: 2.11342e-05, Avg Loss: 5.4919, Accuracy: 0.4793, F1 score: 0.1927, HS: 0.1139
square          16
Length: 64, dtype: int64
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0013, W: 1.25722e-05, Avg Loss: 7.3518, Accuracy: 0.5056, F1 score: 0.1223, HS: 0.0773
Valid Trial [1/10], LR: 0.0084, W: 3.661e-07, Avg Loss: 7.5912, Accuracy: 0.4924, F1 score: 0.1485, HS: 0.0798
Valid Trial [2/10], LR: 0.0002, W: 8.5538e-06, Avg Loss: 8.0428, Accuracy: 0.5012, F1 score: 0.1151, HS: 0.0621
Valid Trial [3/10], LR: 0.0001, W: 2.06725e-05, Avg Loss: 8.5894, Accuracy: 0.5284, F1 score: 0.1104, HS: 0.0590
Valid Trial [4/10], LR: 0.0005, W: 2.90323e-05, Avg Loss: 7.2489, Accuracy: 0.5020, F1 score: 0.1259, HS: 0.0674
Valid Trial [5/10], LR: 0.0067, W: 2.28116e-05, Avg Loss: 8.0445, Accuracy: 0.4960, F1 score: 0.1190, HS: 0.0640
Valid Trial [6/10], LR: 0.0049, W: 4.2991e-06, Avg Loss: 7.0049, Accuracy: 0.4359, F1 score: 0.1122, HS: 0.0603
Valid Trial [7/10], LR: 0.0011, W: 5.5569e-06, Avg Loss: 7.6761, Accuracy: 0.4880, F1 score: 0.1156, HS: 0.0610
Valid Trial [8/10], LR: 0.0006, W: 5.24e-07, Avg Loss: 8.5173, Accuracy: 0.5773, F1 score: 0.1208, HS: 0.0775
Valid Trial [9/10], LR: 0.0039, W: 1.92336e-05, Avg Loss: 7.8182, Accuracy: 0.4700, F1 score: 0.1103, HS: 0.0588
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.2841, Accuracy: 0.2764, F1 score: 0.1427, HS: 0.0771
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.1977, Accuracy: 0.2350, F1 score: 0.1523, HS: 0.0827

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 2.3842, Accuracy: 0.2872, F1 score: 0.1550, HS: 0.0859
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.1678, Accuracy: 0.3135, F1 score: 0.1635, HS: 0.0909

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.1088, Accuracy: 0.3606, F1 score: 0.1706, HS: 0.0969
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.8709, Accuracy: 0.3826, F1 score: 0.1794, HS: 0.1020

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 1.9335, Accuracy: 0.4468, F1 score: 0.1913, HS: 0.1104
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 3.1545, Accuracy: 0.4247, F1 score: 0.1822, HS: 0.1035

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 1.8131, Accuracy: 0.4668, F1 score: 0.1977, HS: 0.1154
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 3.2024, Accuracy: 0.5284, F1 score: 0.2148, HS: 0.1224

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 1.6052, Accuracy: 0.5476, F1 score: 0.2254, HS: 0.1327
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 3.1784, Accuracy: 0.5601, F1 score: 0.2289, HS: 0.1392

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 1.4334, Accuracy: 0.6030, F1 score: 0.2495, HS: 0.1525
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 4.2093, Accuracy: 0.6128, F1 score: 0.2482, HS: 0.1473

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 1.3364, Accuracy: 0.6349, F1 score: 0.2657, HS: 0.1618
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 3.6964, Accuracy: 0.6737, F1 score: 0.2808, HS: 0.1755

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 1.2300, Accuracy: 0.6714, F1 score: 0.2865, HS: 0.1753
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 3.8688, Accuracy: 0.6887, F1 score: 0.2878, HS: 0.1756

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 1.1380, Accuracy: 0.6955, F1 score: 0.3041, HS: 0.1868
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 4.9500, Accuracy: 0.7266, F1 score: 0.3158, HS: 0.2005

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 1.1437, Accuracy: 0.7128, F1 score: 0.3157, HS: 0.1952
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 3.8671, Accuracy: 0.6663, F1 score: 0.2763, HS: 0.1638

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 1.1528, Accuracy: 0.6897, F1 score: 0.2997, HS: 0.1887
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 4.2490, Accuracy: 0.7266, F1 score: 0.3137, HS: 0.1971

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 1.0655, Accuracy: 0.7262, F1 score: 0.3268, HS: 0.2048
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.7088, Accuracy: 0.7198, F1 score: 0.3057, HS: 0.1833

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.9824, Accuracy: 0.7461, F1 score: 0.3446, HS: 0.2157
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.5468, Accuracy: 0.7394, F1 score: 0.3213, HS: 0.1958

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.8476, Accuracy: 0.7822, F1 score: 0.3804, HS: 0.2461
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 5.9465, Accuracy: 0.7774, F1 score: 0.3522, HS: 0.2308

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.8167, Accuracy: 0.7909, F1 score: 0.3903, HS: 0.2512
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 6.1363, Accuracy: 0.7845, F1 score: 0.3610, HS: 0.2240

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.8174, Accuracy: 0.8008, F1 score: 0.4016, HS: 0.2597
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.6836, Accuracy: 0.7684, F1 score: 0.3476, HS: 0.2151

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.7615, Accuracy: 0.8060, F1 score: 0.4083, HS: 0.2680
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 5.7460, Accuracy: 0.8045, F1 score: 0.3807, HS: 0.2460

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.7673, Accuracy: 0.8157, F1 score: 0.4204, HS: 0.2781
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 5.3544, Accuracy: 0.7730, F1 score: 0.3462, HS: 0.2208

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.7282, Accuracy: 0.8162, F1 score: 0.4223, HS: 0.2815
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 5.6765, Accuracy: 0.8223, F1 score: 0.4019, HS: 0.2625

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.6412, Accuracy: 0.8415, F1 score: 0.4586, HS: 0.3104
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 6.8292, Accuracy: 0.8181, F1 score: 0.3848, HS: 0.2485

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.6299, Accuracy: 0.8433, F1 score: 0.4618, HS: 0.3158
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 6.7839, Accuracy: 0.8257, F1 score: 0.4033, HS: 0.2626

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.6109, Accuracy: 0.8539, F1 score: 0.4790, HS: 0.3284
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 6.2664, Accuracy: 0.8245, F1 score: 0.4016, HS: 0.2575

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5769, Accuracy: 0.8510, F1 score: 0.4748, HS: 0.3229
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 7.0147, Accuracy: 0.8518, F1 score: 0.4368, HS: 0.2915

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.5656, Accuracy: 0.8683, F1 score: 0.5049, HS: 0.3546
Valid Trial [24/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.4746, Accuracy: 0.8137, F1 score: 0.3849, HS: 0.2481

Train Trial [25/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5834, Accuracy: 0.8582, F1 score: 0.4870, HS: 0.3377
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.3742, Accuracy: 0.8361, F1 score: 0.4182, HS: 0.2728

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5451, Accuracy: 0.8669, F1 score: 0.5034, HS: 0.3528
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 7.0996, Accuracy: 0.8411, F1 score: 0.4299, HS: 0.2806

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5287, Accuracy: 0.8734, F1 score: 0.5160, HS: 0.3627
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.6647, Accuracy: 0.8419, F1 score: 0.4228, HS: 0.2761

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4987, Accuracy: 0.8811, F1 score: 0.5314, HS: 0.3785
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 7.9346, Accuracy: 0.8538, F1 score: 0.4393, HS: 0.3049

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5360, Accuracy: 0.8723, F1 score: 0.5134, HS: 0.3620
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.9067, Accuracy: 0.8522, F1 score: 0.4401, HS: 0.2927

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.4596, Accuracy: 0.8851, F1 score: 0.5400, HS: 0.3876
Valid Trial [30/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 9.4906, Accuracy: 0.8702, F1 score: 0.4618, HS: 0.3104

Train Trial [31/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4347, Accuracy: 0.8944, F1 score: 0.5613, HS: 0.4075
Valid Trial [31/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 9.6106, Accuracy: 0.8726, F1 score: 0.4691, HS: 0.3139

Train Trial [32/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4266, Accuracy: 0.8997, F1 score: 0.5735, HS: 0.4185
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 8.5547, Accuracy: 0.8638, F1 score: 0.4551, HS: 0.3048

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4227, Accuracy: 0.8979, F1 score: 0.5697, HS: 0.4172
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 9.8396, Accuracy: 0.8758, F1 score: 0.4755, HS: 0.3250

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3884, Accuracy: 0.9062, F1 score: 0.5903, HS: 0.4394
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 9.9922, Accuracy: 0.8774, F1 score: 0.4769, HS: 0.3263

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.3642, Accuracy: 0.9171, F1 score: 0.6200, HS: 0.4696
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 9.9727, Accuracy: 0.8782, F1 score: 0.4740, HS: 0.3242

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4078, Accuracy: 0.9033, F1 score: 0.5825, HS: 0.4252
Valid Trial [36/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 8.6755, Accuracy: 0.8710, F1 score: 0.4660, HS: 0.3181

Train Trial [37/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3812, Accuracy: 0.9072, F1 score: 0.5930, HS: 0.4385
Valid Trial [37/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 9.4349, Accuracy: 0.8734, F1 score: 0.4608, HS: 0.3142

Train Trial [38/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3580, Accuracy: 0.9166, F1 score: 0.6187, HS: 0.4703
Valid Trial [38/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 10.9679, Accuracy: 0.8834, F1 score: 0.4840, HS: 0.3360

Train Trial [39/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3426, Accuracy: 0.9163, F1 score: 0.6179, HS: 0.4663
Valid Trial [39/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 9.5963, Accuracy: 0.8850, F1 score: 0.4866, HS: 0.3284

Train Trial [40/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3310, Accuracy: 0.9214, F1 score: 0.6325, HS: 0.4802
Valid Trial [40/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 11.6232, Accuracy: 0.8894, F1 score: 0.4954, HS: 0.3441

Train Trial [41/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3234, Accuracy: 0.9229, F1 score: 0.6368, HS: 0.4861
Valid Trial [41/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 10.4905, Accuracy: 0.8826, F1 score: 0.4814, HS: 0.3335

Train Trial [42/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3170, Accuracy: 0.9277, F1 score: 0.6514, HS: 0.5045
Valid Trial [42/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 11.3257, Accuracy: 0.8796, F1 score: 0.4797, HS: 0.3279

Train Trial [43/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2954, Accuracy: 0.9295, F1 score: 0.6574, HS: 0.5144
Valid Trial [43/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 11.5922, Accuracy: 0.8950, F1 score: 0.5075, HS: 0.3597

Train Trial [44/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2829, Accuracy: 0.9340, F1 score: 0.6719, HS: 0.5283
Valid Trial [44/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 11.0614, Accuracy: 0.8886, F1 score: 0.5000, HS: 0.3430

Train Trial [45/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2923, Accuracy: 0.9315, F1 score: 0.6642, HS: 0.5187
Valid Trial [45/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 11.6471, Accuracy: 0.8914, F1 score: 0.5064, HS: 0.3514

Train Trial [46/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2871, Accuracy: 0.9295, F1 score: 0.6576, HS: 0.5112
Valid Trial [46/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 11.3227, Accuracy: 0.8946, F1 score: 0.5075, HS: 0.3543

Train Trial [47/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2721, Accuracy: 0.9368, F1 score: 0.6816, HS: 0.5452
Valid Trial [47/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 11.9810, Accuracy: 0.8922, F1 score: 0.4972, HS: 0.3437

Train Trial [48/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2754, Accuracy: 0.9357, F1 score: 0.6776, HS: 0.5391
Valid Trial [48/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 12.6610, Accuracy: 0.8950, F1 score: 0.5038, HS: 0.3557

Train Trial [49/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2581, Accuracy: 0.9359, F1 score: 0.6786, HS: 0.5355
Valid Trial [49/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 13.1616, Accuracy: 0.8992, F1 score: 0.5083, HS: 0.3528

Train Trial [50/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2456, Accuracy: 0.9422, F1 score: 0.7007, HS: 0.5633
Valid Trial [50/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 12.0112, Accuracy: 0.8968, F1 score: 0.5118, HS: 0.3578

Train Trial [51/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2499, Accuracy: 0.9410, F1 score: 0.6965, HS: 0.5606
Valid Trial [51/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 12.1162, Accuracy: 0.8946, F1 score: 0.5066, HS: 0.3583

Train Trial [52/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2413, Accuracy: 0.9410, F1 score: 0.6964, HS: 0.5605
Valid Trial [52/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 13.4328, Accuracy: 0.9048, F1 score: 0.5292, HS: 0.3744

Train Trial [53/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2259, Accuracy: 0.9445, F1 score: 0.7095, HS: 0.5753
Valid Trial [53/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 14.1259, Accuracy: 0.9097, F1 score: 0.5365, HS: 0.3756

Train Trial [54/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2243, Accuracy: 0.9462, F1 score: 0.7160, HS: 0.5780
Valid Trial [54/200], LR: 0.0001, W: 0.01, Avg Loss: 13.8550, Accuracy: 0.9056, F1 score: 0.5257, HS: 0.3718

Train Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2230, Accuracy: 0.9456, F1 score: 0.7134, HS: 0.5752
Valid Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 14.4012, Accuracy: 0.9058, F1 score: 0.5309, HS: 0.3723

Train Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2189, Accuracy: 0.9504, F1 score: 0.7316, HS: 0.6028
Valid Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 13.9851, Accuracy: 0.9052, F1 score: 0.5294, HS: 0.3724

Train Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2059, Accuracy: 0.9497, F1 score: 0.7291, HS: 0.6008
Valid Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 14.6250, Accuracy: 0.9099, F1 score: 0.5380, HS: 0.3748

Train Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2027, Accuracy: 0.9510, F1 score: 0.7344, HS: 0.6036
Valid Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 13.8483, Accuracy: 0.9103, F1 score: 0.5391, HS: 0.3807

Train Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2111, Accuracy: 0.9501, F1 score: 0.7309, HS: 0.5995
Valid Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 14.2587, Accuracy: 0.9073, F1 score: 0.5319, HS: 0.3758

Train Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2093, Accuracy: 0.9511, F1 score: 0.7344, HS: 0.6041
Valid Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 13.7555, Accuracy: 0.9071, F1 score: 0.5341, HS: 0.3766

Train Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2042, Accuracy: 0.9490, F1 score: 0.7264, HS: 0.5961
Valid Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 14.4840, Accuracy: 0.9091, F1 score: 0.5377, HS: 0.3793

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2004, Accuracy: 0.9530, F1 score: 0.7425, HS: 0.6147
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 14.1913, Accuracy: 0.9087, F1 score: 0.5366, HS: 0.3775

Train Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2037, Accuracy: 0.9507, F1 score: 0.7330, HS: 0.5998
Valid Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 13.7164, Accuracy: 0.9077, F1 score: 0.5339, HS: 0.3797

Train Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1896, Accuracy: 0.9541, F1 score: 0.7470, HS: 0.6208
Valid Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 15.0948, Accuracy: 0.9103, F1 score: 0.5372, HS: 0.3791

Train Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1974, Accuracy: 0.9526, F1 score: 0.7406, HS: 0.6085
Valid Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 14.5145, Accuracy: 0.9107, F1 score: 0.5393, HS: 0.3804

Train Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2085, Accuracy: 0.9552, F1 score: 0.7512, HS: 0.6244
Valid Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 14.2673, Accuracy: 0.8968, F1 score: 0.4985, HS: 0.3480

Train Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2432, Accuracy: 0.9439, F1 score: 0.7069, HS: 0.5739
Valid Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 11.9588, Accuracy: 0.9020, F1 score: 0.5182, HS: 0.3639

Train Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2273, Accuracy: 0.9453, F1 score: 0.7125, HS: 0.5792
Valid Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 13.5012, Accuracy: 0.9065, F1 score: 0.5297, HS: 0.3712

Out of patience!
Best epoch: 58
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 132.9647, Accuracy: 0.9069, F1 score: 0.5146, HS: 0.3687
Predicciones guardadas en ../outputs\alexnet\blur\66L_testval_weighted_1\predictions.csv
(234, 64)
(234, 64)
HS final, NUM_LABELS: 0.3703101978743004, 64
{'BATCH_SIZE': 100, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 58, 'data_flags': 'blur', 'use_pos_weights': True, 'pos_weights_factor': 1, 'NUM_LABELS': 64, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.3703101978743004, 'patience': 10}
========================================================================================================================================================================================================================================================================================================================================================================
========================================================================================================================================================================================================================================================================================================================================================================
========================================================================================================================================================================================================================================================================================================================================================================
========================================================================================================================================================================================================================================================================================================================================================================
Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 71L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\71L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\71L_testval_weighted_1
Creando top_labels para 71 labels
Aplicando threshold 15 para trabajar con 64 labels
panel          578
horizontal     468
ornament       246
hatched        216
vertical       208
              ... 
parallel        16
alternating     16
floating        16
semicircle      16
square          16
Length: 64, dtype: int64
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0056, W: 5.7239e-06, Avg Loss: 7.9684, Accuracy: 0.5158, F1 score: 0.1176, HS: 0.0746
Valid Trial [1/10], LR: 0.0003, W: 8.1602e-06, Avg Loss: 8.0266, Accuracy: 0.4728, F1 score: 0.1221, HS: 0.0656
Valid Trial [2/10], LR: 0.0002, W: 5.1554e-06, Avg Loss: 7.8279, Accuracy: 0.5477, F1 score: 0.1289, HS: 0.0696
Valid Trial [3/10], LR: 0.0017, W: 5.6014e-06, Avg Loss: 7.3756, Accuracy: 0.4543, F1 score: 0.1167, HS: 0.0618
Valid Trial [4/10], LR: 0.0075, W: 1.3053e-06, Avg Loss: 7.9790, Accuracy: 0.5262, F1 score: 0.1378, HS: 0.0750
Valid Trial [5/10], LR: 0.002, W: 6.254e-07, Avg Loss: 7.3880, Accuracy: 0.5102, F1 score: 0.1196, HS: 0.0642
Valid Trial [6/10], LR: 0.0024, W: 8.216e-07, Avg Loss: 8.5366, Accuracy: 0.4862, F1 score: 0.1176, HS: 0.0634
Valid Trial [7/10], LR: 0.0001, W: 2.82553e-05, Avg Loss: 7.8379, Accuracy: 0.5172, F1 score: 0.1312, HS: 0.0711
Valid Trial [8/10], LR: 0.006, W: 2.1953e-06, Avg Loss: 8.0225, Accuracy: 0.5361, F1 score: 0.1092, HS: 0.0704
Valid Trial [9/10], LR: 0.0003, W: 1.2307e-06, Avg Loss: 7.6343, Accuracy: 0.4856, F1 score: 0.1157, HS: 0.0613
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.8401, Accuracy: 0.2773, F1 score: 0.1438, HS: 0.0779
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.3678, Accuracy: 0.2153, F1 score: 0.1487, HS: 0.0795

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 2.3828, Accuracy: 0.2710, F1 score: 0.1525, HS: 0.0836
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.2341, Accuracy: 0.3285, F1 score: 0.1653, HS: 0.0913

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.1300, Accuracy: 0.3560, F1 score: 0.1697, HS: 0.0949
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.8524, Accuracy: 0.3932, F1 score: 0.1789, HS: 0.0992

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 1.9305, Accuracy: 0.4395, F1 score: 0.1897, HS: 0.1079
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 3.1036, Accuracy: 0.4830, F1 score: 0.2051, HS: 0.1151

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 1.7093, Accuracy: 0.5066, F1 score: 0.2104, HS: 0.1209
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 3.3462, Accuracy: 0.5597, F1 score: 0.2299, HS: 0.1320

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 1.4808, Accuracy: 0.5831, F1 score: 0.2405, HS: 0.1411
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 3.2281, Accuracy: 0.5933, F1 score: 0.2459, HS: 0.1433

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 1.3964, Accuracy: 0.6183, F1 score: 0.2568, HS: 0.1524
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 3.2334, Accuracy: 0.6058, F1 score: 0.2511, HS: 0.1460

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 1.3173, Accuracy: 0.6478, F1 score: 0.2728, HS: 0.1620
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 3.2304, Accuracy: 0.6132, F1 score: 0.2530, HS: 0.1454

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 1.1324, Accuracy: 0.6889, F1 score: 0.2987, HS: 0.1814
